employee_id,age,gender,department,job_role,monthly_income,years_at_company,overtime,job_satisfaction,work_life_balance,training_hours,performance_rating,distance_from_home,attrition
EMP02342,53,Female,Sales,Sales Manager,36117.0,10,No,2.0,5.0,20,3,35,No
EMP02343,44,Female,Operations,Operations Executive,122519.0,1,No,1.0,2.0,12,3,26,Yes
EMP02344,45,Male,Marketing,SEO Specialist,60749.0,2,Yes,2.0,3.0,21,1,36,No
EMP02345,55,Male,Sales,Sales Executive,89877.0,8,Yes,2.0,3.0,6,5,34,Yes
EMP02346,28,Male,IT,System Admin,82357.0,3,Yes,2.0,4.0,69,3,15,No
EMP02347,42,Female,Sales,Sales Manager,144033.0,14,Yes,4.0,5.0,54,4,15,Yes
EMP02348,55,Female,Finance,Financial Analyst,102090.0,11,No,3.0,5.0,34,4,15,No
EMP02349,31,Female,Finance,Accountant,77971.0,1,Yes,4.0,4.0,26,4,32,No
EMP02350,42,Male,Marketing,Marketing Executive,48039.0,2,Yes,2.0,5.0,63,4,27,No
EMP02351,35,Female,IT,Developer,51250.0,18,Yes,2.0,4.0,62,2,16,Yes
EMP02352,49,Male,Operations,Operations Manager,138049.0,17,No,5.0,2.0,49,1,35,Yes
EMP02353,42,Male,Operations,Operations Executive,135747.0,16,Yes,4.0,2.0,27,4,15,No
EMP02354,27,Male,Marketing,Marketing Executive,135653.0,0,Yes,4.0,4.0,35,2,34,No
EMP02355,32,Male,HR,Recruiter,60330.0,13,No,1.0,1.0,11,4,39,Yes
EMP02356,31,Female,HR,HR Executive,132919.0,14,Yes,4.0,4.0,31,1,34,Yes
EMP02357,27,Male,Marketing,Marketing Executive,72879.0,0,Yes,2.0,5.0,57,4,5,Yes
EMP02358,31,Female,Finance,Financial Analyst,87539.0,7,Yes,4.0,1.0,32,3,13,Yes
EMP02359,43,Female,HR,Recruiter,42946.0,17,No,3.0,5.0,73,3,4,No
EMP02360,54,Male,Sales,Sales Manager,41565.0,0,No,1.0,4.0,45,4,32,Yes
EMP02361,54,Female,Sales,Sales Manager,122368.0,12,No,2.0,5.0,48,1,10,No
EMP02362,52,Female,IT,System Admin,66994.0,11,Yes,1.0,5.0,50,4,34,Yes
EMP02363,28,Male,IT,Developer,130021.0,0,Yes,1.0,3.0,9,4,29,Yes
EMP02364,58,Female,Sales,Sales Executive,74039.0,0,Yes,1.0,2.0,65,2,13,Yes
EMP02365,41,Female,IT,Data Analyst,71381.0,3,Yes,1.0,4.0,7,5,19,No
EMP02366,38,Female,Finance,Accountant,146297.0,17,No,1.0,2.0,77,5,29,Yes
EMP02367,38,Female,IT,Data Analyst,110406.0,12,Yes,4.0,3.0,56,4,30,No
EMP02368,41,Male,Sales,Sales Executive,75785.0,15,No,2.0,4.0,46,3,24,No
EMP02369,30,Female,IT,System Admin,65275.0,18,No,5.0,2.0,67,2,31,No
EMP02370,50,Male,HR,Recruiter,52571.0,5,No,1.0,4.0,28,2,7,No
EMP02371,57,Male,Sales,Sales Executive,92902.0,19,Yes,5.0,1.0,26,1,21,No
EMP02372,48,Male,Sales,Sales Executive,142666.0,5,No,4.0,4.0,31,5,3,No
EMP02373,59,Female,Sales,Sales Executive,40133.0,5,No,3.0,4.0,23,2,39,No
EMP02374,48,Male,Operations,Operations Manager,113715.0,14,Yes,1.0,2.0,14,3,18,No
EMP02375,46,Male,Sales,Sales Executive,61801.0,9,No,3.0,3.0,75,3,10,No
EMP02376,28,Female,Marketing,SEO Specialist,53677.0,5,No,5.0,5.0,6,3,19,No
EMP02377,59,Female,Finance,Accountant,83418.0,1,Yes,2.0,4.0,27,4,35,Yes
EMP02378,45,Male,Finance,Financial Analyst,53794.0,16,Yes,4.0,5.0,62,5,16,Yes
EMP02379,23,Male,Marketing,SEO Specialist,78105.0,17,No,5.0,4.0,22,1,28,No
EMP02380,43,Male,Sales,Sales Executive,52133.0,6,No,5.0,5.0,5,4,32,No
EMP02381,34,Male,Finance,Accountant,50262.0,13,No,1.0,4.0,11,3,3,Yes
EMP02382,52,Female,Marketing,SEO Specialist,34533.0,3,No,2.0,3.0,59,4,17,Yes
EMP02383,51,Male,Marketing,SEO Specialist,80943.0,1,Yes,5.0,3.0,66,3,15,No
EMP02384,53,Male,Sales,Sales Executive,87539.0,7,Yes,5.0,3.0,21,1,16,No
EMP02385,43,Female,Marketing,SEO Specialist,54738.0,3,No,2.0,2.0,78,1,30,No
EMP02386,51,Female,HR,Recruiter,78001.0,6,Yes,3.0,2.0,43,5,3,No
EMP02387,43,Male,HR,HR Executive,111541.0,5,Yes,2.0,3.0,57,3,8,No
EMP02388,32,Male,IT,Developer,87539.0,17,No,1.0,4.0,72,4,10,No
EMP02389,44,Male,HR,Recruiter,97706.0,14,Yes,1.0,4.0,20,3,33,Yes
EMP02390,48,Male,HR,HR Executive,97454.0,14,No,5.0,1.0,46,1,6,No
EMP02391,33,Female,Operations,Operations Manager,141861.0,19,Yes,4.0,3.0,63,2,14,No
EMP02392,39,Male,Operations,Operations Manager,144311.0,17,No,4.0,5.0,56,5,20,No
EMP02393,38,Female,Marketing,SEO Specialist,142360.0,12,Yes,2.0,5.0,19,2,28,No
EMP02394,51,Female,Operations,Operations Executive,139082.0,10,Yes,2.0,3.0,42,1,6,Yes
EMP02395,28,Male,Operations,Operations Manager,50094.0,11,No,2.0,4.0,5,1,18,No
EMP02396,24,Female,Sales,Sales Executive,63458.0,9,No,3.0,3.0,73,2,8,No
EMP02397,27,Female,Operations,Operations Executive,82399.0,0,Yes,1.0,3.0,14,4,23,Yes
EMP02398,37,Male,IT,Data Analyst,149766.0,11,No,5.0,1.0,55,2,25,Yes
EMP02399,42,Male,HR,Recruiter,106573.0,2,No,5.0,1.0,54,4,5,No
EMP02400,30,Female,IT,Developer,30312.0,2,Yes,2.0,4.0,62,5,35,Yes
EMP02401,27,Female,Finance,Accountant,141351.0,4,Yes,3.0,1.0,9,2,33,No
EMP02402,38,Female,HR,HR Executive,146915.0,2,Yes,5.0,2.0,53,4,34,No
EMP02403,22,Male,Operations,Operations Manager,125282.0,0,No,2.0,4.0,18,2,34,Yes
EMP02404,43,Female,HR,HR Executive,29284.0,15,Yes,2.0,4.0,74,1,2,Yes
EMP02405,38,Male,Sales,Sales Executive,94907.0,2,No,4.0,2.0,11,1,19,No
EMP02406,48,Female,HR,Recruiter,139049.0,13,Yes,5.0,4.0,64,3,21,No
EMP02407,23,Male,Operations,Operations Executive,87546.0,16,Yes,4.0,4.0,36,3,24,No
EMP02408,46,Male,Finance,Financial Analyst,29696.0,2,Yes,4.0,4.0,30,4,8,Yes
EMP02409,56,Male,Sales,Sales Executive,147475.0,8,Yes,3.0,5.0,59,5,32,No
EMP02410,57,Male,Sales,Sales Manager,78833.0,17,Yes,2.0,4.0,76,1,38,Yes
EMP02411,30,Female,Sales,Sales Executive,102700.0,11,Yes,2.0,3.0,75,2,17,Yes
EMP02412,48,Female,HR,HR Executive,92035.0,10,No,4.0,3.0,36,3,24,No
EMP02413,38,Female,HR,Recruiter,84019.0,17,No,1.0,2.0,68,4,23,Yes
EMP02414,54,Male,HR,HR Executive,68232.0,19,No,2.0,2.0,5,5,25,Yes
EMP02415,31,Male,Operations,Operations Executive,64288.0,18,Yes,5.0,1.0,52,4,7,Yes
EMP02416,59,Male,Sales,Sales Manager,90298.0,14,No,5.0,2.0,50,5,11,No
EMP02417,29,Male,HR,HR Executive,76009.0,2,Yes,5.0,4.0,57,3,1,No
EMP02418,43,Female,HR,Recruiter,42696.0,1,Yes,1.0,3.0,6,4,16,Yes
EMP02419,30,Female,IT,System Admin,91533.0,7,Yes,4.0,2.0,20,4,36,Yes
EMP02420,59,Male,Operations,Operations Manager,42105.0,0,No,3.0,3.0,34,5,17,No
EMP02421,53,Male,HR,HR Executive,43616.0,13,Yes,2.0,4.0,16,1,34,Yes
EMP02422,50,Male,IT,Data Analyst,105004.0,15,No,5.0,4.0,34,5,5,No
EMP02423,56,Male,Sales,Sales Manager,51968.0,16,Yes,2.0,4.0,50,2,18,Yes
EMP02424,55,Male,Marketing,Marketing Executive,135766.0,6,No,4.0,2.0,15,2,27,No
EMP02425,25,Male,Marketing,SEO Specialist,75106.0,8,No,4.0,1.0,66,4,25,No
EMP02426,36,Female,HR,Recruiter,85690.0,0,No,1.0,1.0,73,4,32,Yes
EMP02427,53,Female,Sales,Sales Manager,84301.0,12,No,2.0,4.0,9,5,33,No
EMP02428,58,Male,IT,System Admin,103255.0,6,Yes,2.0,2.0,46,5,11,Yes
EMP02429,23,Female,HR,HR Executive,104671.0,7,Yes,3.0,4.0,61,2,5,No
EMP02430,25,Female,Finance,Financial Analyst,60502.0,19,Yes,4.0,1.0,7,1,18,No
EMP02431,45,Female,Sales,Sales Manager,123696.0,3,Yes,1.0,1.0,39,2,12,Yes
EMP02432,31,Male,Sales,Sales Manager,143673.0,9,Yes,1.0,2.0,20,5,15,Yes
EMP02433,28,Female,Finance,Financial Analyst,113198.0,15,No,3.0,1.0,17,1,13,No
EMP02434,26,Female,Finance,Financial Analyst,129992.0,6,No,4.0,4.0,30,4,16,No
EMP02435,57,Female,HR,HR Executive,130657.0,5,No,3.0,1.0,76,1,18,No
EMP02436,33,Female,Marketing,SEO Specialist,106622.0,0,Yes,4.0,3.0,17,3,27,Yes
EMP02437,24,Female,Finance,Accountant,79104.0,16,Yes,5.0,2.0,71,5,22,Yes
EMP02438,48,Male,Operations,Operations Executive,43223.0,9,No,2.0,5.0,74,2,37,No
EMP02439,32,Male,Sales,Sales Executive,54080.0,15,No,4.0,4.0,59,4,37,No
EMP02440,50,Male,Marketing,SEO Specialist,99332.0,5,Yes,1.0,5.0,57,2,19,Yes
EMP02441,31,Female,Sales,Sales Manager,29909.0,11,Yes,2.0,3.0,42,5,27,Yes
EMP02442,35,Male,IT,Data Analyst,73500.0,12,No,2.0,2.0,48,1,19,No
EMP02443,48,Male,HR,HR Executive,72965.0,15,Yes,3.0,5.0,75,1,38,No
EMP02444,54,Male,Operations,Operations Executive,107341.0,13,Yes,4.0,4.0,66,2,10,No
EMP02445,44,Female,Finance,Accountant,58617.0,0,No,1.0,5.0,21,1,11,No
EMP02446,41,Male,Sales,Sales Executive,89940.0,9,No,1.0,5.0,69,4,16,No
EMP02447,42,Male,Marketing,Marketing Executive,28553.0,2,Yes,3.0,5.0,7,2,33,No
EMP02448,26,Male,IT,Developer,53063.0,17,Yes,2.0,4.0,56,4,39,Yes
EMP02449,49,Female,Sales,Sales Executive,52609.0,12,Yes,1.0,2.0,33,4,26,No
EMP02450,59,Male,HR,Recruiter,122972.0,16,No,4.0,2.0,40,2,6,No
EMP02451,52,Female,Finance,Financial Analyst,94890.0,7,No,5.0,1.0,49,2,15,No
EMP02452,36,Female,Operations,Operations Executive,38725.0,2,Yes,2.0,4.0,72,4,3,Yes
EMP02453,52,Male,HR,HR Executive,106863.0,10,Yes,2.0,2.0,32,1,10,Yes
EMP02454,58,Male,Marketing,Marketing Executive,86396.0,6,No,4.0,1.0,79,5,1,No
EMP02455,54,Female,Finance,Financial Analyst,123777.0,2,No,1.0,5.0,27,4,8,No
EMP02456,41,Female,Operations,Operations Executive,82477.0,19,Yes,1.0,4.0,54,3,17,No
EMP02457,28,Female,IT,Developer,138307.0,13,Yes,1.0,4.0,52,4,5,Yes
EMP02458,27,Female,Operations,Operations Executive,141726.0,6,Yes,5.0,1.0,63,1,31,No
EMP02459,30,Male,HR,Recruiter,39819.0,15,Yes,2.0,5.0,17,3,12,No
EMP02460,37,Female,Operations,Operations Manager,130319.0,18,No,4.0,3.0,49,5,37,No
EMP02461,56,Female,Operations,Operations Manager,109270.0,9,Yes,4.0,5.0,21,1,35,No
EMP02462,34,Female,Sales,Sales Manager,109784.0,0,Yes,2.0,3.0,57,4,12,Yes
EMP02463,41,Male,IT,Developer,29700.0,0,Yes,3.0,4.0,58,3,25,Yes
EMP02464,55,Female,IT,System Admin,58583.0,10,Yes,2.0,3.0,46,2,6,Yes
EMP02465,23,Male,HR,Recruiter,69327.0,9,Yes,2.0,2.0,37,2,12,No
EMP02466,45,Male,Sales,Sales Executive,116908.0,13,No,3.0,5.0,36,5,33,No
EMP02467,25,Male,HR,HR Executive,130424.0,8,Yes,3.0,5.0,22,3,33,Yes
EMP02468,57,Male,IT,Developer,115470.0,16,No,2.0,4.0,9,3,13,No
EMP02469,53,Female,Sales,Sales Executive,74573.0,10,Yes,1.0,1.0,20,5,12,No
EMP02470,39,Female,IT,Developer,107305.0,13,No,2.0,3.0,60,3,12,No
EMP02471,30,Female,Finance,Accountant,142943.0,16,No,1.0,4.0,75,2,29,Yes
EMP02472,35,Male,Operations,Operations Manager,114944.0,13,Yes,4.0,2.0,51,2,27,Yes
EMP02473,40,Male,IT,Data Analyst,37979.0,18,Yes,2.0,5.0,65,5,35,Yes
EMP02474,33,Female,Sales,Sales Manager,35920.0,6,Yes,2.0,1.0,14,4,6,Yes
EMP02475,31,Male,IT,Developer,147387.0,8,No,5.0,3.0,41,1,16,No
EMP02476,53,Male,Sales,Sales Executive,38225.0,10,Yes,1.0,4.0,63,4,24,Yes
EMP02477,54,Male,Operations,Operations Executive,115721.0,14,No,5.0,2.0,46,4,10,No
EMP02478,51,Female,Finance,Accountant,88477.0,10,No,2.0,5.0,17,1,21,Yes
EMP02479,26,Female,IT,System Admin,136884.0,6,Yes,5.0,4.0,27,5,6,Yes
EMP02480,30,Male,Operations,Operations Manager,138435.0,17,Yes,3.0,4.0,79,1,35,No
EMP02481,56,Male,Marketing,Marketing Executive,91024.0,18,No,1.0,2.0,67,1,10,No
EMP02482,47,Male,Sales,Sales Executive,68026.0,1,No,3.0,1.0,52,1,24,No
EMP02483,51,Female,Marketing,Marketing Executive,49002.0,4,Yes,1.0,5.0,73,3,38,No
EMP02484,40,Male,Finance,Financial Analyst,44693.0,6,No,1.0,1.0,17,3,1,Yes
EMP02485,57,Female,HR,HR Executive,41608.0,12,No,4.0,2.0,72,4,9,No
EMP02486,44,Male,IT,Developer,75555.0,19,Yes,5.0,2.0,71,2,7,Yes
EMP02487,54,Female,Operations,Operations Manager,84327.0,16,No,4.0,4.0,27,1,26,No
EMP02488,49,Male,IT,Data Analyst,30274.0,9,Yes,3.0,3.0,73,1,33,No
EMP02489,45,Male,Marketing,SEO Specialist,100927.0,17,No,3.0,5.0,29,4,31,No
EMP02490,46,Female,IT,Data Analyst,125804.0,10,Yes,4.0,1.0,23,3,16,Yes
EMP02491,32,Female,Finance,Financial Analyst,141833.0,9,No,4.0,5.0,59,1,29,No
EMP02492,53,Female,Sales,Sales Manager,146867.0,1,No,5.0,5.0,55,1,23,No
EMP02493,34,Male,Operations,Operations Executive,86429.0,4,Yes,1.0,2.0,67,3,3,Yes
EMP02494,51,Male,Operations,Operations Executive,144012.0,16,Yes,2.0,1.0,58,3,25,Yes
EMP02495,23,Male,IT,Data Analyst,30305.0,18,No,5.0,5.0,15,3,28,No
EMP02496,47,Female,Sales,Sales Executive,39602.0,5,No,3.0,4.0,40,4,2,No
EMP02497,41,Female,Operations,Operations Executive,99627.0,6,No,5.0,2.0,69,2,30,No
EMP02498,58,Male,Finance,Financial Analyst,56594.0,7,Yes,4.0,4.0,48,4,21,No
EMP02499,45,Female,HR,HR Executive,136670.0,15,No,4.0,5.0,42,3,29,No
EMP02500,31,Female,HR,Recruiter,141042.0,4,Yes,4.0,1.0,62,3,12,No
EMP02501,35,Female,IT,Data Analyst,49318.0,15,Yes,3.0,4.0,5,1,22,No
EMP02502,41,Male,Operations,Operations Manager,72373.0,2,No,1.0,3.0,44,2,4,No
EMP02503,58,Male,Finance,Accountant,139202.0,1,No,5.0,1.0,54,5,31,No
EMP02504,27,Female,HR,HR Executive,26374.0,19,Yes,3.0,3.0,63,5,21,Yes
EMP02505,37,Male,Marketing,SEO Specialist,148447.0,15,No,4.0,5.0,8,1,33,No
EMP02506,58,Male,Finance,Financial Analyst,69456.0,18,Yes,5.0,3.0,44,3,36,Yes
EMP02507,39,Female,HR,HR Executive,121132.0,19,No,2.0,4.0,44,1,19,Yes
EMP02508,50,Male,IT,System Admin,66682.0,1,Yes,2.0,2.0,31,3,6,Yes
EMP02509,51,Female,HR,HR Executive,37011.0,8,No,2.0,4.0,40,1,7,No
EMP02510,41,Female,Sales,Sales Manager,93881.0,4,No,2.0,1.0,39,1,21,Yes
EMP02511,51,Female,Marketing,Marketing Executive,54218.0,5,Yes,2.0,3.0,41,5,13,Yes
EMP02512,50,Female,Sales,Sales Executive,102271.0,8,No,4.0,2.0,66,3,30,No
EMP02513,34,Male,IT,Developer,60862.0,4,No,5.0,1.0,53,1,3,No
EMP02514,59,Female,Finance,Financial Analyst,79445.0,12,Yes,5.0,2.0,72,1,39,No
EMP02515,57,Female,Operations,Operations Manager,69739.0,12,No,3.0,4.0,44,1,36,No
EMP02516,43,Male,Sales,Sales Executive,144529.0,5,Yes,4.0,1.0,20,3,38,No
EMP02517,33,Female,IT,System Admin,113576.0,14,Yes,3.0,5.0,5,5,3,No
EMP02518,49,Male,HR,Recruiter,32076.0,6,No,4.0,2.0,15,5,25,No
EMP02519,40,Female,IT,Developer,128195.0,3,No,4.0,3.0,45,3,29,No
EMP02520,33,Female,Marketing,Marketing Executive,80891.0,2,Yes,1.0,5.0,54,4,10,No
EMP02521,29,Male,Operations,Operations Manager,123162.0,8,Yes,5.0,1.0,74,4,21,No
EMP02522,49,Female,HR,HR Executive,120956.0,11,Yes,5.0,3.0,31,5,29,No
EMP02523,49,Male,Marketing,SEO Specialist,81284.0,4,No,4.0,4.0,27,1,4,No
EMP02524,53,Male,HR,HR Executive,73960.0,3,No,4.0,5.0,38,4,29,No
EMP02525,28,Female,IT,Developer,89949.0,12,No,2.0,1.0,54,2,8,No
EMP02526,51,Female,Marketing,Marketing Executive,124291.0,8,No,4.0,1.0,15,3,2,No
EMP02527,43,Female,Finance,Financial Analyst,116295.0,11,No,1.0,3.0,73,2,7,No
EMP02528,45,Female,Marketing,SEO Specialist,93901.0,4,Yes,5.0,3.0,36,4,34,Yes
EMP02529,29,Female,HR,Recruiter,48060.0,1,No,5.0,5.0,71,3,16,No
EMP02530,56,Female,HR,HR Executive,73298.0,18,No,2.0,2.0,78,4,1,No
EMP02531,23,Female,IT,System Admin,51272.0,5,No,3.0,4.0,39,5,22,No
EMP02532,38,Male,Operations,Operations Executive,45180.0,4,Yes,1.0,5.0,34,2,7,No
EMP02533,28,Female,Sales,Sales Executive,105808.0,18,Yes,2.0,4.0,10,2,31,No
EMP02534,31,Female,Finance,Accountant,145601.0,9,Yes,5.0,4.0,75,2,17,No
EMP02535,29,Female,Operations,Operations Manager,25503.0,11,Yes,1.0,4.0,66,1,21,Yes
EMP02536,47,Female,HR,Recruiter,145290.0,5,Yes,5.0,4.0,49,5,24,No
EMP02537,27,Male,HR,Recruiter,45193.0,11,No,4.0,4.0,61,5,12,No
EMP02538,59,Female,Finance,Financial Analyst,70594.0,16,Yes,1.0,3.0,68,2,2,Yes
EMP02539,45,Female,IT,Developer,55110.0,15,No,1.0,3.0,13,3,14,No
EMP02540,43,Female,Operations,Operations Manager,115272.0,2,No,3.0,2.0,49,5,26,Yes
EMP02541,27,Male,Operations,Operations Executive,103348.0,2,No,5.0,1.0,5,5,37,No
EMP02542,38,Male,Sales,Sales Executive,123111.0,8,Yes,1.0,5.0,41,3,25,No
EMP02543,35,Female,IT,System Admin,111615.0,6,No,1.0,4.0,46,2,3,No
EMP02544,47,Male,HR,Recruiter,84481.0,14,No,1.0,3.0,11,4,38,No
EMP02545,47,Male,HR,Recruiter,66644.0,3,No,3.0,5.0,63,2,1,No
EMP02546,49,Male,HR,Recruiter,94647.0,15,No,4.0,3.0,5,4,34,No
EMP02547,27,Male,IT,System Admin,119686.0,2,No,1.0,4.0,31,3,24,Yes
EMP02548,56,Male,HR,HR Executive,143639.0,12,Yes,3.0,4.0,6,4,27,No
EMP02549,25,Female,Operations,Operations Manager,49448.0,16,Yes,1.0,5.0,16,1,17,No
EMP02550,53,Male,IT,Developer,87830.0,11,Yes,3.0,5.0,56,4,17,Yes
EMP02551,55,Male,Sales,Sales Manager,122654.0,10,Yes,4.0,1.0,57,2,39,Yes
EMP02552,50,Female,Sales,Sales Executive,121123.0,0,Yes,2.0,3.0,68,1,30,Yes
EMP02553,32,Female,Operations,Operations Executive,36170.0,14,No,5.0,5.0,17,2,38,Yes
EMP02554,25,Male,HR,HR Executive,146590.0,4,No,5.0,4.0,7,3,11,No
EMP02555,49,Female,HR,HR Executive,71059.0,19,No,4.0,4.0,76,3,21,No
EMP02556,25,Female,Operations,Operations Executive,45760.0,8,Yes,2.0,1.0,13,2,11,Yes
EMP02557,30,Male,HR,HR Executive,41643.0,15,Yes,2.0,1.0,42,3,32,Yes
EMP02558,38,Male,Finance,Accountant,28794.0,3,Yes,3.0,5.0,63,2,21,No
EMP02559,35,Male,IT,Data Analyst,36036.0,1,Yes,2.0,5.0,49,5,24,Yes
EMP02560,33,Female,Sales,Sales Manager,123591.0,12,Yes,2.0,5.0,8,2,5,No
EMP02561,35,Female,Finance,Accountant,71875.0,1,Yes,3.0,5.0,65,4,9,Yes
EMP02562,41,Female,Finance,Accountant,120789.0,13,Yes,5.0,1.0,17,4,17,No
EMP02563,25,Female,HR,Recruiter,125554.0,19,No,2.0,5.0,76,4,30,Yes
EMP02564,57,Male,Operations,Operations Manager,71880.0,19,Yes,1.0,4.0,23,5,33,Yes
EMP02565,35,Male,IT,Developer,113992.0,14,Yes,2.0,1.0,51,3,20,Yes
EMP02566,33,Female,Sales,Sales Manager,135287.0,18,No,3.0,2.0,59,1,34,No
EMP02567,55,Male,Marketing,Marketing Executive,144988.0,16,No,5.0,2.0,43,3,10,No
EMP02568,43,Male,Sales,Sales Executive,52328.0,2,Yes,1.0,3.0,66,2,31,Yes
EMP02569,33,Male,Marketing,Marketing Executive,27703.0,12,No,3.0,4.0,45,3,39,No
EMP02570,53,Male,Sales,Sales Executive,43535.0,12,No,2.0,3.0,50,4,22,Yes
EMP02571,46,Male,HR,HR Executive,52394.0,8,Yes,1.0,5.0,17,1,18,Yes
EMP02572,55,Female,IT,Data Analyst,42206.0,16,Yes,4.0,5.0,40,3,19,No
EMP02573,32,Female,Sales,Sales Manager,31500.0,15,No,4.0,3.0,20,5,7,No
EMP02574,52,Female,Operations,Operations Manager,57007.0,11,No,1.0,5.0,48,2,35,Yes
EMP02575,42,Male,HR,Recruiter,139445.0,1,Yes,4.0,1.0,73,1,7,Yes
EMP02576,38,Female,Operations,Operations Manager,149298.0,11,Yes,3.0,3.0,33,5,36,No
EMP02577,43,Male,Marketing,SEO Specialist,59030.0,1,Yes,4.0,5.0,52,3,7,Yes
EMP02578,33,Female,Operations,Operations Manager,93688.0,2,No,1.0,2.0,59,3,38,No
EMP02579,47,Female,Finance,Financial Analyst,44564.0,18,Yes,3.0,4.0,35,2,10,No
EMP02580,39,Female,Marketing,SEO Specialist,103243.0,3,Yes,4.0,2.0,65,3,18,Yes
EMP02581,22,Female,Marketing,SEO Specialist,140164.0,12,Yes,3.0,5.0,39,5,19,No
EMP02582,34,Male,Finance,Accountant,112986.0,14,No,3.0,2.0,6,2,25,Yes
EMP02583,31,Female,Marketing,SEO Specialist,32965.0,16,No,3.0,2.0,23,5,34,Yes
EMP02584,38,Male,Finance,Accountant,72602.0,5,Yes,5.0,3.0,68,5,21,No
EMP02585,40,Male,IT,Data Analyst,76318.0,18,No,5.0,3.0,65,1,23,No
EMP02586,56,Male,HR,HR Executive,98198.0,19,No,5.0,1.0,48,3,2,No
EMP02587,51,Female,IT,Developer,42305.0,0,Yes,3.0,3.0,75,4,25,No
EMP02588,52,Male,Sales,Sales Manager,55816.0,2,No,3.0,2.0,38,3,21,No
EMP02589,40,Female,HR,Recruiter,97822.0,4,Yes,5.0,2.0,57,5,8,No
EMP02590,40,Female,Marketing,Marketing Executive,93737.0,10,No,1.0,5.0,45,3,5,Yes
EMP02591,51,Male,Marketing,Marketing Executive,39525.0,6,Yes,4.0,3.0,54,2,36,No
EMP02592,37,Male,Marketing,SEO Specialist,137264.0,4,No,2.0,2.0,40,4,20,No
EMP02593,49,Female,Operations,Operations Manager,80614.0,18,No,3.0,5.0,74,3,24,No
EMP02594,57,Male,HR,HR Executive,96656.0,14,No,4.0,2.0,51,5,22,No
EMP02595,34,Female,Finance,Accountant,144409.0,0,No,3.0,1.0,9,5,25,No
EMP02596,38,Female,Sales,Sales Executive,68322.0,16,Yes,1.0,5.0,52,4,14,Yes
EMP02597,48,Female,Marketing,SEO Specialist,71580.0,7,Yes,4.0,2.0,25,3,11,No
EMP02598,48,Female,Marketing,Marketing Executive,115016.0,7,Yes,4.0,3.0,20,4,2,No
EMP02599,38,Female,Operations,Operations Executive,84092.0,19,No,2.0,4.0,12,2,18,No
EMP02600,23,Male,HR,Recruiter,37767.0,11,Yes,2.0,3.0,14,3,14,Yes
EMP02601,51,Male,IT,System Admin,41515.0,9,Yes,3.0,3.0,41,2,2,No
EMP02602,26,Female,Finance,Accountant,81899.0,6,No,3.0,1.0,66,5,9,Yes
EMP02603,22,Female,IT,Data Analyst,60744.0,7,No,4.0,3.0,72,5,14,No
EMP02604,47,Female,Sales,Sales Manager,86166.0,16,Yes,2.0,1.0,72,4,3,Yes
EMP02605,42,Female,Finance,Financial Analyst,122845.0,11,No,1.0,1.0,49,2,15,Yes
EMP02606,32,Female,Operations,Operations Executive,30164.0,13,Yes,5.0,3.0,54,5,13,No
EMP02607,42,Male,Sales,Sales Executive,58043.0,19,Yes,3.0,1.0,46,4,1,No
EMP02608,51,Female,HR,HR Executive,57402.0,4,No,3.0,4.0,38,4,20,No
EMP02609,53,Male,HR,HR Executive,107901.0,1,Yes,1.0,2.0,72,3,17,Yes
EMP02610,59,Male,Operations,Operations Manager,45846.0,1,Yes,1.0,4.0,55,4,13,No
EMP02611,56,Male,IT,Developer,66999.0,1,Yes,2.0,2.0,42,2,32,Yes
EMP02612,44,Female,IT,Developer,57956.0,13,No,2.0,2.0,44,2,5,No
EMP02613,43,Female,Operations,Operations Manager,67585.0,9,Yes,1.0,2.0,53,1,14,Yes
EMP02614,49,Male,HR,Recruiter,32202.0,1,Yes,4.0,4.0,65,1,25,Yes
EMP02615,36,Female,IT,Developer,55158.0,3,No,2.0,5.0,43,2,1,No
EMP02616,59,Male,Operations,Operations Executive,122010.0,4,No,2.0,3.0,62,5,7,No
EMP02617,44,Female,Operations,Operations Manager,65694.0,11,No,3.0,1.0,50,5,7,No
EMP02618,54,Male,Operations,Operations Manager,58457.0,6,Yes,3.0,1.0,33,5,16,Yes
EMP02619,28,Male,IT,Data Analyst,59533.0,14,No,2.0,3.0,55,2,3,No
EMP02620,46,Male,Marketing,Marketing Executive,113373.0,3,Yes,1.0,4.0,42,4,32,No
EMP02621,57,Male,Sales,Sales Manager,135883.0,6,Yes,3.0,2.0,14,5,29,No
EMP02622,43,Female,Sales,Sales Executive,142267.0,1,No,1.0,2.0,54,2,15,Yes
EMP02623,45,Male,HR,Recruiter,139791.0,10,No,5.0,5.0,49,3,21,No
EMP02624,54,Female,HR,Recruiter,47887.0,2,No,4.0,3.0,39,1,32,No
EMP02625,29,Male,Operations,Operations Executive,70939.0,18,Yes,2.0,4.0,32,3,12,Yes
EMP02626,23,Female,HR,Recruiter,125475.0,4,No,4.0,1.0,49,5,34,No
EMP02627,28,Female,Marketing,Marketing Executive,51823.0,16,Yes,2.0,5.0,52,5,37,Yes
EMP02628,50,Female,Sales,Sales Manager,114860.0,11,Yes,4.0,3.0,6,3,35,Yes
EMP02629,29,Male,Operations,Operations Manager,49172.0,3,Yes,5.0,3.0,41,4,17,No
EMP02630,44,Male,Finance,Accountant,81068.0,13,Yes,2.0,2.0,31,5,11,Yes
